date,killer,time,map,kills,bloodpoints,salt,addon1,addon2,perk1,perk2,perk3,perk4,crossplay,platform,notes
2021-06-06,Ghostface,1703,Family Residence,1,20150,0,Caught on Tape,Lasting Perfume,BBQ,Undying,Thrill,Devour,1,PC,
2021-06-06,Ghostface,1721,Azarov's Resting Place,0,17693,1,Victim's Detailed Routine,Lasting Perfume,Discordance,Undying,Thrill,Devour,1,PC,
2021-06-06,Ghostface,1735,Hawkins,4,25675,0,Victim's Detailed Routine,Lasting Perfume,Discordance,Undying,Thrill,Devour,1,PC,
2021-06-07,Pig,2251,Mother's Dwelling,4,18977,0,Tampered Timer,Crate of Gears,BBQ,Bamboozle,Brutal,Enduring,1,PC,
2021-06-08,Pig,748,Haddonfield,3,14814,2,Combat Straps,Video Tape,BBQ,Bamboozle,Brutal,Enduring,1,PC,
2021-06-08,Pig,808,Rancid Abattoir,1,20839,1,Combat Straps,Video Tape,BBQ,Bamboozle,Brutal,Enduring,1,PC,
2021-06-08,Spirit,850,Treatment Theater,4,29700,0,Bloody Hair Brooch,Rusty Flute,BBQ,Sloppy,Surge,Pop,1,PC,
2021-06-08,Ghostface,1004,Shelter Woods,0,17705,0,Victim's Detailed Routine,Lasting Perfume,Discordance,Undying,Thrill,Devour,1,PC,
2021-06-08,Pig,1023,Rotten Fields,4,28264,0,Combat Straps,Video Tape,BBQ,Bamboozle,Brutal,Enduring,1,PC,
2021-06-08,Ghostface,1404,Coal Tower,4,19908,2,Victim's Detailed Routine,Lasting Perfume,Thanatophobia,Undying,Thrill,Devour,1,PC,
2021-06-08,Ghostface,1429,Groaning Storehouse,4,32000,0,Victim's Detailed Routine,Lasting Perfume,Thanatophobia,Undying,Thrill,Devour,1,PC,
2021-06-08,Ghostface,1519,Rancid Abattoir,4,26640,0,Chewed Pen,Olsen's Address Book,Thanatophobia,Undying,Thrill,Devour,1,PC,
2021-06-08,Ghostface,1610,Mother's Dwelling,3,19452,0,Chewed Pen,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-06-08,Ghostface,1628,Sanctum of Wrath,4,26429,0,Chewed Pen,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-06-08,Ghostface,1703,Coal Tower,3,27644,1,Chewed Pen,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-06-09,Pig,816,Temple of Purgation,0,19914,0,Video Tape,Combat Straps,Monitor,Whispers,Brutal,Enduring,1,PC,
2021-06-09,Spirit,841,Father Campbell's Chapel,4,26793,0,Bloody Hair Brooch,Rusty Flute,BBQ,Sloppy,Surge,Pop,1,PC,
2021-06-09,Legion,917,Haddonfield,3,29920,0,Etched Rule,Mischief List,BBQ,Pop,Surge,Bamboozle,1,PC,
2021-06-09,Pig,943,The Game,1,24730,0,Last Will,Bag of Gears,STBFL,Bamboozle,Brutal,Enduring,1,PC,
2021-06-09,Ghostface,1033,Family Residence,4,29070,0,Chewed Pen,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-06-09,Ghostface,1053,Badham Preschool,4,29463,0,Chewed Pen,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-06-09,Ghostface,1116,Badham Preschool,4,29058,0,Chewed Pen,Olsen's Address Book,BBQ,Undying,Thrill,Devour,1,PC,
2021-06-09,Freddy,1140,Sanctum of Wrath,4,26604,0,Outtdoor Rope,Wool Shirt,Blood Warden,Remember Me,Fire Up,None,1,PC,Adept!
2021-06-09,Clown,1155,Pale Rose,4,16009,1,Flask of Bleach,Ether 15 Vol,Pop,Bamboozle,Coulrophobia,None,1,PC,
2021-06-09,Ghostface,1225,Midwich,4,26078,1,Walleyes Matchbook,Olsen's Address Book,Thanatophobia,Undying,Thrill,Devour,1,PC,
2021-06-09,Legion,1244,Groaning Storehouse,4,27096,2,Mural Sketch,Iridescent Button,Discordance,Mad Grit,Iron Maiden,None,1,PC,
2021-06-09,Legion,1301,Azarov's Resting Place,2,26853,0,Mural Sketch,Iridescent Button,Discordance,Mad Grit,Iron Maiden,None,1,PC,
2021-06-09,Hillbilly,1334,Shelter Woods,4,22721,0,Apex Muffler,Low Kickback Chains,Enduring,Tinkerer,Lightborn,None,1,PC,
2021-06-09,Hillbilly,1353,Father Campbell's Chapel,4,23376,0,Lopro Chains,Dad's Boots,Enduring,Tinkerer,Lightborn,None,1,PC,
2021-06-09,Hillbilly,1416,Family Residence,3,23464,0,Lopro Chains,Dad's Boots,Enduring,Tinkerer,Lightborn,None,1,PC,
2021-06-09,Trapper,1443,Sanctum of Wrath,4,29106,0,Iridescent Stone,Trapper Bag,Agitation,Unnerving Presence,Brutal,None,1,PC,
2021-06-09,Legion,1512,Disturbed Ward,4,30459,2,Filthy Blade,Iridescent Button,Discordance,Mad Grit,Iron Maiden,None,1,PC,Adept!
2021-06-09,Demogorgon,1532,Fractured Cowshed,3,25936,0,Rat Liver,Sticky Lining,Mindbreaker,Cruel Limits,Surge,None,1,PC,
2021-06-09,Demogorgon,1556,Father Campbell's Chapel,4,31200,0,Lifeguard Whistle,Sticky Lining,Mindbreaker,Cruel Limits,Surge,None,1,PC,Adept!
2021-06-09,Blight,1618,Mother's Dwelling,4,26241,0,Adrenaline Vial,Canker Thorn,Undying,Blood Favor,Dragon's Grip,None,1,PC,Adept!
2021-06-09,Trickster,1635,Haddonfield,4,17848,0,Trick Pouch,Waiting for You,Starstruck,Crowd Control,No Way Out,None,1,PC,
2021-06-09,Trickster,1654,Pale Rose,4,24549,0,Bloody Boa,Caged Heart Shoes,Starstruck,Crowd Control,No Way Out,None,1,PC,
2021-06-09,Trickster,1714,Azarov's Resting Place,4,30890,0,Edge of Revival,Bloody Boa,Starstruck,Crowd Control,No Way Out,None,1,PC,Adept!
2021-06-09,Nurse,1754,Family Residence,3,25827,0,Ataxic Respiration,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-09,Nurse,1942,Haddonfield,2,21319,0,Wooden Horse,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-09,Nurse,2006,Azarov's Resting Place,1,17883,0,Fragile Wheeze,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-09,Nurse,2035,Family Residence,3,26555,0,Fragile Wheeze,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-09,Nurse,2050,Groaning Storehouse,2,20809,0,Fragile Wheeze,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-09,Nurse,2108,Disturbed Ward,3,22766,0,Ataxic Respiration,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-09,Nurse,2131,Suffocation Pit,1,18411,0,Fragile Wheeze,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-09,Cannibal,2148,Blood Lodge,4,29096,0,Carburetor,Depth Gauge,BBQ,Knockout,Franklin's,None,1,PC,Adept!
2021-06-09,Oni,2211,Dead Dawg Saloon,4,26443,0,Bloody Sash,Rotting Rope,Blood Echo,Zanshin Tactics,Nemesis,None,1,PC,
2021-06-09,Twins,2225,Dead Dawg Saloon,1,17060,0,Madeleine's Glove,Soured Milk,Coup de Grace,Hoarder,Oppression,None,1,PC,
2021-06-10,Nurse,753,Grim Pantry,4,25667,0,Wooden Horse,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-10,Nurse,815,Azarov's Resting Place,0,21858,0,Wooden Horse,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-10,Nurse,917,Suffocation Pit,3,27496,0,Wooden Horse,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-10,Nurse,940,Father Campbell's Chapel,4,29575,0,Wooden Horse,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,
2021-06-10,Nurse,1011,Rancid Abattoir,4,31100,0,Wooden Horse,Dark Cincture,Stridor,Nurse,Thanatophobia,None,1,PC,Adept!
2021-06-10,Wraith,1139,Azarov's Resting Place,4,31500,1,Bone Clapper,The Ghost,Predator,Shadowborn,Bloodhound,None,1,PC,Adept!
2021-06-10,Myers,1158,Rancid Abattoir,4,29542,0,J. Myers Memorial,Judith's Journal,STBFL,PWYF,Dying Light,None,1,PC,Adept!
2021-06-10,Nurse,1607,Temple of Purgation,3,25622,0,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-10,Nurse,1738,Family Residence,2,23428,0,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-10,Nurse,1800,Torment Creek,3,30991,0,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-10,Nurse,2053,Coal Tower,2,26828,0,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-10,Nurse,2114,Disturbed Ward,4,32000,0,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-11,Nurse,805,Dead Dawg Saloon,3,26675,2,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-11,Nurse,832,Shelter Woods,4,30425,1,Fragile Wheeze,Dark Cincture,Thanatophobia,Devour,Thrill,Undying,1,PC,
2021-06-11,Nurse,1406,Dead Dawg Saloon,3,23354,0,Fragile Wheeze,Dark Cincture,Thanatophobia,Devour,Thrill,Undying,1,PC,
2021-06-11,Nurse,1424,Haddonfield,0,18947,0,Kavanagh's Last Breath,Fragile Wheeze,Thanatophobia,Devour,Thrill,Undying,1,PC,
2021-06-11,Nurse,1440,Wrecker's Yard,1,27886,1,Wooden Horse,Fragile Wheeze,Haunted,Devour,Thrill,Undying,1,PC,
2021-06-11,Nurse,1509,Pale Rose,3,27526,1,Wooden Horse,Fragile Wheeze,Thanatophobia,Devour,Thrill,Undying,1,PC,
2021-06-11,Nurse,1539,Ironworks of Misery,4,28316,0,Wooden Horse,Fragile Wheeze,BBQ,Tinkerer,Pop,Surge,1,PC,
2021-06-11,Demogorgon,1607,Temple of Purgation,3,29813,0,Black Heart,Rat Liver,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-11,Nurse,1743,Family Residence,0,25678,0,Wooden Horse,Fragile Wheeze,BBQ,Discordance,Pop,Surge,1,PC,
2021-06-11,Demogorgon,1801,Family Residence,0,19965,0,Black Heart,Rat Liver,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-12,Demogorgon,949,Pale Rose,3,31750,0,Black Heart,Rat Liver,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-12,Demogorgon,1249,Wrecker's Yard,0,25800,0,Black Heart,Rat Liver,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-12,Demogorgon,1311,Shelter Woods,0,27000,0,Black Heart,Rat Liver,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-13,Huntress,1730,Wrecker's Yard,1,28728,1,Flower Babushka,Oak Haft,BBQ,Whispers,Nurse,Rancor,1,PC,
2021-06-13,Ghostface,1758,Rancid Abattoir,4,23123,0,Chewed Pen,Olsen's Address Book,Thanatophobia,Thrill,Undying,Devour,1,PC,
2021-06-13,Ghostface,1833,Rancid Abattoir,2,22734,0,Driver's License,Olsen's Address Book,Thanatophobia,Thrill,Undying,Devour,1,PC,
2021-06-14,Trickster,746,Rancid Abattoir,0,15862,0,Trick Blades,Caged Heart Shoes,Nurse,Thanatophobia,Discordance,Pop,1,PC,
2021-06-14,Ghostface,804,Disturbed Ward,3,23603,0,Driver's License,Olsen's Address Book,BBQ,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,823,Disturbed Ward,1,18018,0,Chewed Pen,Olsen's Address Book,Thanatophobia,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,1140,Fractured Cowshed,2,25827,0,Chewed Pen,Olsen's Address Book,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,1204,Azarov's Resting Place,1,18741,0,Chewed Pen,Olsen's Address Book,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,1635,Badham Preschool,2,25426,0,Driver's License,Victim's Detailed Routine,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,1657,Dead Dawg Saloon,4,21682,0,Driver's License,Victim's Detailed Routine,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,1711,Pale Rose,1,18729,1,Driver's License,Victim's Detailed Routine,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Pig,1729,Groaning Storehouse,4,22146,0,Combat Straps,Video Tape,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Pig,1807,Hawkins,3,22803,0,Combat Straps,Video Tape,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,2025,Treatment Theater,3,20954,0,Chewed Pen,Olsen's Address Book,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Pig,2042,Hawkins,4,24998,1,Combat Straps,Video Tape,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Pig,2101,Midwich,4,22469,1,Jigsaw's Sketch,Tampered Timer,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Pig,2117,Gas Heaven,2,20241,0,Combat Straps,Video Tape,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,2154,Midwich,4,18670,0,Lasting Perfume,Telephoto Lens,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Ghostface,2208,Dead Dawg Saloon,3,21622,0,Chewed Pen,Olsen's Address Book,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-14,Trickster,2225,Suffocation Pit,0,25970,0,Trick Pouch,Caged Heart Shoes,Nurse,Thanatophobia,Discordance,Pop,1,PC,
2021-06-15,Deathslinger,2005,Midwich,4,28393,0,Tin Oil Can,Warden's Keys,Gearhead,Retribution,Dead Man's Switch,None,1,PC,
2021-06-15,Demogorgon,2226,Ormond,4,31200,0,Barb's Glasses,Rat Liver,BBQ,Monitor,Pop,Surge,1,PC,
2021-06-16,Doctor,8,Temple of Purgation,4,25176,1,Calm,Restraint,Overwhelming Presence,Overcharge,Monitor,None,1,PC,
2021-06-16,Doctor,30,Wrecker's Yard,4,31100,0,Moldy Electrode,Restraint,Overwhelming Presence,Overcharge,Monitor,None,1,PC,Adept!
2021-06-16,Spirit,56,Father Campbell's Chapel,3,30500,0,Bloody Hair Brooch,Rin's Broken Watch,Haunted,Rancor,Spirit Fury,None,1,PC,
2021-06-16,Deathslinger,1203,Shelter Woods,0,23410,0,Modified Ammo Belt,Spit Polish Rag,Gearhead,Retribution,Dead Man's Switch,None,1,PC,
2021-06-16,Deathslinger,1225,Groaning Storehouse,1,23438,0,Modified Ammo Belt,Spit Polish Rag,Gearhead,Retribution,Dead Man's Switch,None,1,PC,
2021-06-16,Legion,1302,Pale Rose,4,32000,0,Defaced Smiley Pin,Filthy Blade,BBQ,Surge,Bamboozle,Iron Maiden,1,PC,
2021-06-16,Legion,1330,Midwich,4,29553,0,Iridescent Button,Stolen Sketch Book,BBQ,Surge,Bamboozle,Iron Maiden,1,PC,
2021-06-16,Spirit,1411,Hawkins,4,32000,0,Bloody Hair Brooch,Rin's Broken Watch,Haunted,Rancor,Spirit Fury,None,1,PC,Adept!
2021-06-16,Trickster,1946,Treatment Theater,4,29596,0,Trick Blades,Caged Heart Shoes,Nurse,Thanatophobia,Discordance,Pop,1,PC,
2021-06-16,Pig,2238,Treatment Theater,3,26050,0,Combat Straps,Video Tape,BBQ,Pop,Monitor,Whispers,1,PC,
2021-06-16,Pig,2304,Grim Pantry,4,29186,0,Combat Straps,Video Tape,BBQ,Pop,Monitor,Whispers,1,PC,
2021-06-17,Pig,925,Thompson House,3,25046,0,Combat Straps,Video Tape,BBQ,Pop,Monitor,Whispers,1,PC,
2021-06-17,Nurse,1148,The Game,3,27140,0,Wooden Horse,Fragile Wheeze,BBQ,Unrelenting,Pop,Surge,1,PC,
2021-06-17,Huntress,1233,The Game,4,19916,1,Manna Grass Braid,Bandaged Haft,BBQ,Whispers,Nurse,Iron Maiden,1,PC,
2021-06-17,Huntress,1252,Dead Dawg Saloon,0,10502,0,Coarse Stone,Begrimed Head,BBQ,Whispers,Nurse,Iron Maiden,1,PC,
2021-06-17,Huntress,1308,Wrecker's Yard,1,26943,1,Leather Loop,Bandaged Haft,BBQ,Whispers,Nurse,I'm All Ears,1,PC,
2021-06-17,Pig,1503,Blood Lodge,4,24442,0,Tampered Timer,Box of Gears,Infectious,Bamboozle,Brutal,Enduring,1,PC,
2021-06-17,Ghostface,1533,Groaning Storehouse,0,18315,0,Driver's License,Victim's Detailed Routine,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-17,Legion,1550,Ormond,0,24374,0,Defaced Smiley Pin,Mural Sketch,BBQ,Surge,Bamboozle,Pop,1,PC,
2021-06-17,Ghostface,1612,Sanctum of Wrath,4,24036,0,Walleyes Matchbook,Olsen's Address Book,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-17,Huntress,1627,Father Campbell's Chapel,3,16878,1,Deerskin Gloves,Bandaged Haft,BBQ,Whispers,Nurse,I'm All Ears,1,PC,
2021-06-17,Huntress,1706,Suffocation Pit,0,12769,1,Deerskin Gloves,Manna Grass Braid,BBQ,Whispers,Nurse,I'm All Ears,1,PC,
2021-06-17,Nurse,1727,Pale Rose,0,13399,0,Heavy Panting,Fragile Wheeze,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-17,Pig,2019,Haddonfield,3,22380,0,Jigsaw's Annotated Plan,Last Will,BBQ,Bamboozle,Spirit Fury,Enduring,1,PC,
2021-06-17,Nurse,2041,Pale Rose,0,17962,0,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-17,Legion,2316,Blood Lodge,4,29185,0,Defaced Smiley Pin,Stolen Sketch Book,BBQ,Surge,Bamboozle,Pop,1,PC,
2021-06-17,Legion,2343,Azarov's Resting Place,2,27417,0,Etched Ruler,Scratched Ruler,BBQ,Surge,Bamboozle,Pop,1,PC,
2021-06-18,Legion,10,Treatment Theater,3,26721,0,Etched Ruler,Scratched Ruler,BBQ,Surge,Bamboozle,Pop,1,PC,
2021-06-18,Legion,840,Haddonfield,0,22145,0,Iridescent Button,Stolen Sketch Book,BBQ,Surge,Bamboozle,Pop,1,PC,
2021-06-18,Pig,905,Wrecker's Yard,4,22580,0,Crate of Gears,Tampered Timer,STBFL,Bamboozle,Spirit Fury,Enduring,1,PC,
2021-06-18,Pig,944,Badham Preschool,3,20145,1,Last Will,Jigsaw's Annotated Plan,STBFL,Bamboozle,Brutal,Enduring,1,PC,
2021-06-18,Pig,1116,Dead Dawg Saloon,1,18191,0,Last Will,Jigsaw's Annotated Plan,STBFL,Bamboozle,Brutal,Enduring,1,PC,
2021-06-18,Pig,1137,Coal Tower,3,26228,0,Last Will,Jigsaw's Annotated Plan,Brutal,Spirit Fury,Bamboozle,Enduring,1,PC,
2021-06-18,Myers,1155,Coal Tower,0,15007,0,Hair Bow,Dead Rabbit,BBQ,Bamboozle,Spirit Fury,STBFL,1,PC,
2021-06-18,Myers,1214,Thompson House,2,19055,0,Tombstone Piece,J. Myers Memorial,BBQ,Bamboozle,Spirit Fury,NOED,1,PC,
2021-06-18,Myers,1233,Dead Dawg Saloon,4,15590,2,Mirror Shard,Dead Rabbit,BBQ,Bamboozle,Spirit Fury,NOED,1,PC,
2021-06-18,Myers,1258,Ormond,0,13134,0,Judith's Journal,J. Myers Memorial,BBQ,Bamboozle,Spirit Fury,Discordance,1,PC,
2021-06-18,Myers,1316,Rancid Abattoir,1,19138,0,Judith's Journal,J. Myers Memorial,Enduring,Spirit Fury,Bamboozle,Tinkerer,1,PC,
2021-06-18,Myers,1338,Family Residence,4,27467,0,Judith's Journal,Memorial Flower,Enduring,Spirit Fury,Bamboozle,Discordance,1,PC,
2021-06-18,Myers,1507,Ormond,3,24141,0,Judith's Journal,Memorial Flower,Enduring,Spirit Fury,Bamboozle,Infectious,1,PC,
2021-06-18,Myers,1511,Groaning Storehouse,4,24464,0,Hair Brush,Memorial Flower,Enduring,Spirit Fury,Bamboozle,Infectious,1,PC,
2021-06-18,Myers,1536,Grim Pantry,4,25786,0,Hair Brush,Memorial Flower,Enduring,Spirit Fury,Bamboozle,BBQ,1,PC,
2021-06-18,Myers,1555,Grim Pantry,0,18004,0,Hair Brush,Dead Rabbit,Enduring,Spirit Fury,Bamboozle,BBQ,1,PC,
2021-06-18,Myers,1615,Haddonfield,0,13868,0,Memorial Flower,Dead Rabbit,Enduring,Spirit Fury,Bamboozle,BBQ,1,PC,
2021-06-18,Myers,1632,Shelter Woods,3,20239,0,Judith's Journal,J. Myers Memorial,Enduring,Spirit Fury,Bamboozle,Discordance,1,PC,
2021-06-18,Myers,1732,Badham Preschool,3,23326,0,Memorial Flower,Dead Rabbit,Enduring,Spirit Fury,Bamboozle,Monitor,1,PC,
2021-06-19,Demogorgon,100,Treatment Theater,3,23232,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,Monitor,1,PC,
2021-06-19,Demogorgon,118,Ironworks of Misery,3,27984,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,Monitor,1,PC,
2021-06-19,Demogorgon,838,Torment Creek,0,15890,1,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,Devour,1,PC,
2021-06-19,Demogorgon,904,Hawkins,3,26517,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,Bitter Murmur,1,PC,
2021-06-19,Demogorgon,1000,Father Campbell's Chapel,3,29023,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,Lightborn,1,PC,
2021-06-19,Demogorgon,1057,Coal Tower,3,29508,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,STBFL,1,PC,
2021-06-20,Demogorgon,811,Dead Dawg Saloon,2,25022,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,STBFL,1,PC,
2021-06-20,Demogorgon,832,Haddonfield,1,13751,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,STBFL,1,PC,
2021-06-20,Demogorgon,1016,Dead Dawg Saloon,0,17900,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,STBFL,1,PC,
2021-06-20,Myers,1038,Shelter Woods,2,19558,0,Memorial Flower,Dead Rabbit,Enduring,Spirit Fury,Bamboozle,Discordance,1,PC,
2021-06-20,Spirit,1054,Groaning Storehouse,4,21904,1,Bloody Hair Brooch,Rin's Broken Watch,BBQ,Pop,Surge,Stridor,1,PC,
2021-06-20,Pig,1125,Blood Lodge,4,21136,0,Last Will,Jigsaw's Annotated Plan,BBQ,Pop,Bamboozle,Enduring,1,PC,
2021-06-20,Huntress,1145,Midwich,0,20356,0,Deerskin Gloves,Bandaged Haft,BBQ,Pop,Nurse,Whispers,1,PC,
2021-06-20,Nurse,1225,Gas Heaven,0,15644,0,Fragile Wheeze,Dark Cincture,BBQ,Nurse,Pop,Surge,1,PC,
2021-06-20,Pig,1602,Haddonfield,4,25803,0,Tampered Timer,Box of Gears,BBQ,Pop,Bamboozle,Enduring,1,PC,
2021-06-20,Ghostface,1625,Torment Creek,4,25756,0,Chewed Pen,Lasting Perfume,Haunted,Thrill,Undying,Devour,1,PC,
2021-06-20,Demogorgon,1700,Torment Creek,3,26288,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,STBFL,1,PC,
2021-06-20,Demogorgon,1950,Blood Lodge,0,20432,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-20,Demogorgon,2005,Blood Lodge,0,21329,0,Barb's Glasses,Rat Liver,BBQ,Pop,Surge,STBFL,1,PC,
2021-06-20,Myers,2041,Badham Preschool,1,18289,0,Memorial Flower,Dead Rabbit,Enduring,Spirit Fury,Bamboozle,STBFL,1,PC,
2021-06-20,Ghostface,2106,Hawkins,0,25452,1,Lasting Perfume,Cheap Cologne,Bamboozle,Enduring,Brutal,Spirit Fury,1,PC,
2021-06-20,Spirit,2126,Dead Dawg Saloon,0,28100,0,Bloody Hair Brooch,Rin's Broken Watch,BBQ,Pop,Surge,Stridor,1,PC,
2021-06-20,Spirit,2145,Mother's Dwelling,2,25297,2,Bloody Hair Brooch,Katsumori Talisman,Haunted,Thrill,Undying,Haunted,1,PC,
2021-06-20,Pig,2319,Wrecker's Yard,4,26630,0,Combat Straps,Video Tape,Corrupt,Pop,STBFL,Tinkerer,1,PC,
2021-06-21,Demogorgon,52,Mother's Dwelling,1,27000,1,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-21,Pig,132,Midwich,1,21608,0,Combat Straps,Video Tape,Corrupt,Pop,STBFL,Tinkerer,1,PC,
2021-06-21,Demogorgon,841,Wretched Shop,4,31970,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-21,Pig,907,Hawkins,4,28753,0,Jigsaw's Sketch,Tampered Timer,Corrupt,Pop,STBFL,Tinkerer,1,PC,
2021-06-21,Demogorgon,1311,Suffocation Pit,4,30800,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-21,Pig,1613,Ormond,4,23158,0,Crate of Gears,Tampered Timer,Corrupt,Pop,STBFL,Tinkerer,1,PC,
2021-06-21,Demogorgon,1640,Wretched Shop,4,32000,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-22,Demogorgon,1333,Midwich,4,28829,2,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-22,Demogorgon,1708,Azarov's Resting Place,1,25114,0,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-23,Pig,1137,Thompson House,3,26017,0,Bag of Gears,Jigsaw's Annotated Plan,Corrupt,Pop,STBFL,Tinkerer,1,PC,
2021-06-23,Legion,1159,Coal Tower,4,30535,0,Mischief List,Etched Ruler,BBQ,Bamboozle,Enduring,Brutal,1,PC,
2021-06-23,Legion,1221,Dead Dawg Saloon,0,21195,0,Mischief List,Cold Dirt,BBQ,Bamboozle,Enduring,Brutal,1,PC,
2021-06-23,Legion,1254,Treatment Theater,4,32000,1,Stolen Sketch Book,Cold Dirt,BBQ,Bamboozle,Enduring,Brutal,1,PC,
2021-06-23,Legion,1312,Shelter Woods,3,25946,0,Stolen Sketch Book,Cold Dirt,BBQ,Bamboozle,Enduring,Spirit Fury,1,PC,
2021-06-23,Legion,1346,The Game,0,21030,0,Stolen Sketch Book,Cold Dirt,Spirit Fury,Bamboozle,Enduring,Brutal,1,PC,
2021-06-23,Legion,1411,Gas Heaven,0,26433,0,Stolen Sketch Book,Cold Dirt,BBQ,Bamboozle,Enduring,Brutal,1,PC,
2021-06-23,Legion,1442,Blood Lodge,0,21905,0,Mural Sketch,The Legion Pin,Fire Up,Bamboozle,Enduring,Brutal,1,PC,
2021-06-30,Demogorgon,807,Family Residence,0,19560,1,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-06-30,Ghostface,824,Wrecker's Yard,4,25730,0,Chewed Pen,Walleyes Matchbook,Haunted,Undying,Thrill,Devour,1,PC,
2021-06-30,Pig,1635,Wrecker's Yard,4,24385,0,Tampered Timer,Jigsaw's Sketch,Corrupt,Pop,STBFL,Tinkerer,1,PC,
2021-06-30,Demogorgon,807,Family Residence,0,19560,1,Barb's Glasses,Rat Liver,BBQ,Pop,Tinkerer,STBFL,1,PC,
2021-07-01,Ghostface,808,Wretched Shop,3,28114,0,Chewed Pen,Walleyes Matchbook,Haunted,Undying,Thrill,Devour,1,PC,
